NumberID,Smiles
1781,COc1cccc2cc(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCCC4)oc12
1782,COC1=CC(=O)[C@@]2(C)[C@](O)(CC[C@@]3(C)Oc4cc(-c5cc(OC)c(OC)c(OC)c5)oc(=O)c4C[C@@]23O)C1(C)C
1783,N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccc(F)cc12
1784,CCNC(=O)Oc1cccc2c1OCC1CCN(C)C21
1785,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2o1
1786,CCC1=CC2Cc3nc4ccc(Cl)cc4c(N)c3C(C1)C2
1787,CCN(C)c1ccc(/C=C2\Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1
1788,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3ccccc3C)C=C1C(C)=O)C2
1789,Nc1c2c(nc3ncccc13)CCCC2
1790,CCN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1
1791,CCN(CCCCCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC
1792,CC(C)c1cc(-c2ccccc2)n[nH]c1=NCCC1CCN(Cc2ccccc2)CC1
1793,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)C[C@@H]4C=C(C)C[C@H]5C4)c3[C@@H](C1)C2
1794,CC1=CC2CC(C1)Cc1nc3ccccc3c(N)c12.Cl
1795,Nc1c2c(nc3ccccc13)-c1ccc(F)cc1C2
1796,O=C1c2ccccc2C(=O)N1CCCCCCCNCc1ccc(F)cc1
1797,COc1ccc(CN2CCC(CCN3C(=O)c4ccc([N+](=O)[O-])cc4C3=O)CC2)cc1
1798,c1ccc(CN2CCC(CCN=c3[nH]nc(-c4ccccc4)c4ccccc34)CC2)cc1
1799,COc1ccc2[nH]cc(CCNC(=O)CCc3cc[n+](Cc4cccc(F)c4)cc3)c2c1.[Br-]
1800,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2cccnc2s1
1801,FC(F)(F)c1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1
1802,CC(C)=NNc1cc(NCCSCc2ccc(CN(C)C)o2)c([N+](=O)[O-])cc1[N+](=O)[O-]
1803,CCN(CCCCCCOc1ccc2c(C)c(C)c(=O)oc2c1)Cc1ccccc1.Cl
1804,c1nnc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)o1
1805,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[nH]c2c1
1806,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1)CSCC3
1807,COc1cc2[se]n(-c3ccc(OCCN4CCCCC4)cc3)c(=O)c2cc1OC
1808,Cc1c(C)c2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O.Cl
1809,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2
1810,c1ccc(COc2ccc(CCOCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2)cc1
1811,Nc1c2c(nc3c1CCCO3)CCCC2
1812,c1ccc2c(c1)Cc1c-2nc2ccccc2c1NCCCCCCCNc1c2c(nc3ccccc13)-c1ccccc1C2
1813,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1ccc(C(C)(C)C)cc1
1814,COc1cc2c(cc1OC)C[N+](C)(CCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F
1815,CCCCCCCCCC(C)C1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1.[Br-]
1816,CN(C)C(=O)Oc1cccc2c1C(N)CC2.Cl
1817,CN1CC[C@@]2(C)c3cc(OC(=O)NCc4ccccc4)ccc3N(C)C12
1818,COc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1OC
1819,CN(C)Cc1ccc(CSCCCCCCCCCSCc2ccc(CN(C)C)o2)o1
1820,CCCCCCCNc1c2c(nc3cc(OC)ccc13)CCCC2
1821,Nc1c2c(nc3cc(Cl)c(Cl)cc13)CCCC2
1822,CN(C)Cc1ccc(CSCCNc2nnccc2[N+](=O)[O-])o1
1823,CN(C)Cc1ccc(CSCCCCCCCCSCc2ccc(CN(C)C)o2)o1
1824,COc1c(F)c[n+](CCCCCOc2ccc3c(C)cc(=O)oc3c2)cc1F.O=S(=O)([O-])C(F)(F)F
1825,Cl.Cl.c1ccc(CN2CCC(CCSc3ccc(-c4ccccc4)nn3)CC2)cc1
1826,COc1ccc2nc3c(c(NCCCCCNC(=S)NC45CC6CC(CC(C6)C4)C5)c2c1)CCCC3
1827,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCCCC3)ccc12
1828,Nc1c2c(nc3ccccc13)C(O)CCC2
1829,CC1CCN(CC2Cc3ccccc3C2=O)CC1
1830,Cc1ccc2oc(-c3ccc(OCCCCCCN4CCCCCC4)cc3)cc(=O)c2c1
1831,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO[N+](=O)[O-])c4)CC3)cc2oc1=O
1832,CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1O2
1833,C=C[C@@H]1[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2
1834,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1
1835,COc1ccc(Cn2cc(C(=O)NCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1
1836,c1cncc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)c1
1837,c1ncc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)s1
1838,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1ccccc1
1839,CSc1nc(-c2ccc(C(F)(F)F)cc2)nn1C(=O)N(C)C
1840,[Br-].[Br-].c1ccc2c[n+](CCCCCCC[n+]3ccc4ccccc4c3)ccc2c1
1841,Cc1cc2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O.Cl
1842,Clc1ccc2c(c1)CN1CCCCCC1=N2
1843,CN(C)Cc1ccc(CSCCSCc2ccc(CN(C)C)o2)o1
1844,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cccs1
1845,COc1ccccc1CN(C)CCCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1
1846,CN(C)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)cc1.[I-]
1847,CCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1
1848,Cc1ccc(-c2nc(NCC3CCN(Cc4ccccc4C)CC3)sc2-c2ccc(C)cc2)cc1
1849,COc1ccc2c3c1OC1C[C@@H](O)C=C[C@@]31CC[N+](C)(C)C2
1850,C=C1c2cc(Cl)ccc2N=C2CCCCCN12
1851,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(F)(F)CC3
1852,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1C2
1853,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1C2
1854,c1ccc(COc2ccc(CCOCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2OCc2ccccc2)cc1
1855,CC(C)(c1ccc(-c2cnc3[nH]c4cnc(C#N)cc4c3c2)cc1)N1CCCCC1
1856,C[C@@H](Cc1ccccc1)NC(=O)Oc1cccc([C@H](C)N(C)C)c1.Cl
1857,CNC1CCc2cccc(OC(=O)N(C)C)c21.Cl
1858,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(O)c(CN(C)C)c1)O2
1859,CCN(CC)CCCCCCCOc1ccc2c(c1)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2
1860,CC1CCc2nc3nc(-c4ccccc4)cc(C(F)(F)F)c3c(N)c2C1
1861,COC(=O)C1=C(Nc2ccccc2)C[C@@H](c2ccc3c(c2)OCO3)N(c2ccccc2)[C@@H]1c1ccc2c(c1)OCO2
1862,CN[C@@H](C)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(=CC[C@@H]5N=C(C(C)C)OC[C@]54C)C[C@H]3C(=O)C[C@]12C
1863,CCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CCC)C1C2
1864,COc1cc2cc(C(=O)C=C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-]
1865,C#CCN(C)Cc1ccc(OC(=O)N(C)C)c2ncccc12
1866,CN(C)CCNc1cc(NCCSCc2ccc(CN(C)C)o2)c([N+](=O)[O-])cc1[N+](=O)[O-]
1867,O=C(NNC(=S)Nc1ccc(Cl)c(Cl)c1)c1ccccc1O
1868,COc1cc2cc(C(=O)C3=CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC
1869,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2cc(OC)c(OC)c(OC)c2)C3=O)c1
1870,Fc1ccc(CN2CCC(CNc3nc(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)c(Cl)c1
1871,Nc1cc(-c2ccc(Cl)cc2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12
1872,CN(CCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F.Cl
1873,CC1c2[nH]c3ccccc3c2C[C@@H](C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)N1C(=O)OC(C)(C)C
1874,O=C(CNCc1ccccc1F)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1875,C#CCN(C)Cc1cc2cc(OCCCN3CCCCC3)ccc2n1C
1876,COc1ccc2[nH]cc(CCNC(=O)CCc3cc[n+](Cc4ccccc4F)cc3)c2c1.[Br-]
1877,COc1c(F)c[n+](CCCCOc2ccc3c(C)cc(=O)oc3c2)cc1F.O=S(=O)([O-])C(F)(F)F
1878,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1
1879,CCCCCCN(C)C(=O)Oc1ccc2c(c1)C(N)CC2.Cl
1880,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCCc1ccccc1-2
1881,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCNc1c3c(nc4ccccc14)CCCC3)O2
1882,COc1cc(CN2CCC(CCC(=O)c3cc(Cl)c(N)cc3OC)CC2)ccc1O
1883,CCN(CC)c1ccc(/C=C2\Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1
1884,CN(CCCCCN1C(=O)c2ccccc2C1=O)Cc1cccc(Cl)c1.Cl
1885,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1[C@H]2c1ccc(F)cc1)CCCC3
1886,CC1CCCCN1Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1
1887,C=CC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1.[Br-]
1888,[Br-].[Br-].c1cc[n+](CCCCCCC[n+]2cccc3ccccc32)cc1
1889,C#CCNC(C)Cc1cccc(OC(=O)N(C)C)c1
1890,CCOC(=O)C1=C(C(F)(F)F)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(C)(C)CC3
1891,Oc1ccc(CCOCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1O
1892,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCC2)c1cc2ccccc2o1
1893,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1ccccc1F
1894,CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CCC)C1C2
1895,Nc1c2c(nc3ccc(Cl)cc13)CCCC2
1896,CCOC(=O)C1=C(Nc2ccc(F)cc2)C[C@@H](c2ccc(Cl)cc2)N(c2ccc(F)cc2)[C@@H]1c1ccc(Cl)cc1
1897,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCc3ccccc3)C1N2C
1898,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(NC(=O)CN3CCCCC3)cc2)cc1
1899,C#CCNC1CCc2ccc(OC(=O)N(C)c3ccccc3)cc21.Cl
1900,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)Cc4cc(F)cc(F)c4)ccc3oc2=O)cc1
1901,CCNCc1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)NCCC3
1902,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccc(C)cc3)cc1C(C)=O)C2=O.[Br-]
1903,CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1904,CC1=C(C(=O)OC(C)C)C(c2cccc(F)c2)c2c(nc3c(c2N)CC(C)(C)CC3)N1
1905,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)cc(Cl)c2c1ccn2S(=O)(=O)c1ccccc1.O=C(O)/C=C/C(=O)O
1906,CSc1nc(-c2ccc(-c3ccccc3)cc2)nn1C(=O)N(C)C
1907,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1ccccc1
1908,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccc(Cl)cc3)cc1C(C)=O)C2=O.[Br-]
1909,CCN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OC)c(OC)c2)cc1
1910,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4cccc(F)c4)CC3)sc2-c2ccc(OC)cc2)cc1
1911,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccc(Br)cc1
1912,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCC2)CC1
1913,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1ccc(F)cc1F
1914,CC(C)(C)c1cccc(C(=O)CF)c1
1915,Cl.Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCNc1c2c(nc3ccccc13)CCCC2
1916,COc1ccc2[nH]cc(CCNC(=O)CCc3cc[n+](Cc4ccc(F)cc4)cc3)c2c1.[Br-]
1917,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2c(O)cc(O)cc2o1
1918,O=C(O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCNc1c2c(nc3ccccc13)CCCC2
1919,CN(CCC(=O)NCCNc1c2c(nc3ccccc13)CCCC2)C1CCCCC1
1920,CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC
1921,CNC(=O)Oc1ccccc1OC(C)C
1922,O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1
1923,COc1ccc(-c2nc(NCC3CCN(Cc4ccccc4C)CC3)sc2-c2ccc(OC)cc2)cc1
1924,FC(F)(F)Oc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1
1925,COc1ccc(C(=O)N(CCC2CCN(Cc3ccccc3)CC2)c2ccccc2)cc1
1926,C[C@@H]1C[C@H]2CC(=O)[C@H]3CCC[N+]4([O-])CCC[C@]2(O)[C@]34C1
1927,CC(C)Cn1cc(C(=O)C(F)(F)F)cn1
1928,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2Cl)=CC1=O)Cc1ccccc1Cl
1929,COc1ccc(CCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1OC
1930,CCN(CC)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1.Cl
1931,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)c(Cl)c1.[I-]
1932,CC(C)Cc1ccc(C(C)C(=O)NCCCNCCCNC2=CC(=O)C(NCCCNCCCNC(=O)C(C)c3ccc(CC(C)C)cc3)=CC2=O)cc1
1933,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)NCCCNCCCNC1=CC(=O)C(NCCCNCCCNC(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)=CC1=O
1934,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc([N+](=O)[O-])cc1)CCCC3
1935,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1[C@H]2c1ccncc1)CCCC3
1936,COc1cccc2nc3c(c(N)c12)CCCO3
1937,Oc1ccc(/C=N/c2c3c(nc4ccccc24)CCCC3)cc1O
1938,COc1ccc2c3c1O[C@H]1CC(O)CC[C@@]31CCN(C)C2
1939,CN(C)Cc1ccc(CSCCCCCCCSCc2ccc(CN(C)C)o2)o1
1940,CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2
1941,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccccc1
1942,Cc1cc(=O)oc2cc(OCCCCCCSC(=S)N3CCCCC3)ccc12
1943,COc1cccc2nc3c(c(N)c12)CCCC3
1944,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CC1
1945,[Br-].[Br-].c1cc(C[N+]23CCC(CC2)CC3)cc(-c2cccc(C[N+]34CCC(CC3)CC4)c2)c1
1946,CC(Cc1ccc(O)cc1)C1CCC(C)C(c2ccc(O)cc2)C1
1947,COc1cc2nc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(OC)c2cc1OC
1948,Clc1ccc(CNC2CCN(Cc3ccccc3)CC2)c(Cl)c1
1949,COc1ccc2nc3c(c(NCCCCCNC(=O)[C@@H](N)Cc4c[nH]c5ccccc45)c2c1)CCCC3.Cl.Cl
1950,Nc1c2c(nc3ccccc13)CC(O)CC2
1951,CN(CCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F.Cl
1952,COP(=O)(OC)OC=C(Cl)Cl
1953,CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CCC)C1C2
1954,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CCC)C1C2
1955,CNC(NCCNCc1ccc(CN(C)C)o1)=C(C#N)C#N
1956,CN(C)Cc1ccc(CSCCNc2cc(Nc3ccccc3C#N)c([N+](=O)[O-])cc2[N+](=O)[O-])o1
1957,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c(OC)c1
1958,Fc1cc(F)cc(CN2CCC(CNc3nc(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)c1
1959,COc1ccc2c(c1)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2
1960,O=C1/C(=C/C2CCN(Cc3ccccc3)CC2)Cc2cccc(O)c21
1961,O=C(Nc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)s1)C1CCN(Cc2cc(F)cc(F)c2)CC1
1962,CN(C)Cc1ccc(CSCCNc2cc(Nc3ccccc3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1
1963,CN(CCCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F.Cl
1964,O=C(Nc1cc(Cl)nc(Cl)c1)OCCCCCNCc1c[nH]c2ccccc12
1965,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
1966,O=C(Nc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)s1)C1CCN(Cc2cccc(F)c2)CC1
1967,CN(C)Cc1ccc(CSCCNc2cc(Nc3ncccc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])o1
1968,C#CCN1CCc2nc3nc(N4CCCC4)c(C#N)cc3c(N)c2C1
1969,CN(C)Cc1ccc(CSCCNc2ccc(F)cc2[N+](=O)[O-])o1
1970,COc1ccc2nc3c(c(NCCNC4=CC(=O)c5c(O)cccc5C4=O)c2c1)CCCC3
1971,O=C1c2ccccc2C(=O)N1CCCCCCCNCc1cccc(Cl)c1
1972,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc([N+](=O)[O-])c3)CC1)C2
1973,CC(=O)C1=CN(Cc2ccccc2C)C=CC1CC1Cc2cc(C)c(C)cc2C1=O
1974,CN(C)CCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1
1975,Nc1c2c(nc3c1CCC3)CCCC2
1976,c1cc(-c2cnc3[nH]c4cnc(-c5cnoc5)cc4c3c2)ccc1CN1CCCCC1
1977,CC(=O)Oc1cc([N+](C)(C)C)ccc1C
1978,CC(=O)N(C)CCC1CCN(Cc2ccccc2)CC1
1979,COc1cc2oc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC
1980,CCC1=CC2Cc3nc4cnccc4c(N)c3C(C1)C2
1981,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCc1ccccc1-3
1982,Cc1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3nc4c(c(N)c32)CCCC4)cc1
1983,C/N=C1/CCc2c1n(C)c1cc(Cl)c(OC(=O)NC)cc21
1984,COc1cccc(CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc2cccc(OC)c2)c1
1985,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3C)cc1C(N)=O)C2.[Br-]
1986,CCN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1
1987,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccccc4C(F)(F)F)CC3)sc2-c2ccc(OC)cc2)cc1
1988,CN(C)Cc1ccc(CSCCNc2cc(Nc3ccc(F)cc3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1
1989,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1cccc(Cl)c1
1990,CN(C)Cc1ccc(CSCCNc2cc(NCc3ccccc3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1
1991,Cc1ccc2[nH]c3c(c2c1)CN(CCCCCCCN1CCc2[nH]c4ccc(C)cc4c2C1)CC3
1992,COc1cccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c1
1993,COc1ccc(-c2nc(NCC3CCN(Cc4ccccc4C(F)(F)F)CC3)sc2-c2ccc(OC)cc2)cc1
1994,CCc1cccc(CC)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
1995,CN1CC[C@@]2(C)c3cc(OC(=O)NCCN4CCOCC4)ccc3N(C)[C@@H]12
1996,COc1ccc(N(CCC2CCN(Cc3ccccc3)CC2)C(C)=O)cc1
1997,[Br-].[Br-].c1cc[n+](CCCCCCCCCCC[n+]2ccccc2)cc1
1998,CC(=O)Nc1cccc2n1cc(-c1ccc(OC(=O)N(C)C)cc1)[n+]2C.[Cl-]
1999,CCN(CC)Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O
2000,CC(C)(C)c1cc[n+](Cc2cccc(C[n+]3ccc(C(C)(C)C)cc3)c2)cc1.[Br-].[Br-]
2001,C[n+]1c(/C=C/c2cc3ccccc3[nH]2)ccc2ccccc21.[I-]
2002,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)c(OC)c1.[I-]
2003,CCCCCCCNC(=O)Oc1cccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1
2004,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(F)cc1)CCCC3
2005,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC[C@@H](O)C4)cc3)cc12
2006,COC(=O)C1=C(Nc2ccc(Cl)cc2)C[C@@H](c2ccc(F)cc2)N(c2ccc(Cl)cc2)[C@@H]1c1ccc(F)cc1
2007,Cl.Cl.O.c1ccc(CN2CCC(CCOc3ccc(-c4ccccc4)nn3)CC2)cc1
2008,Fc1ccc(CNC2CCN(Cc3ccccc3)CC2)c(F)c1
2009,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2c1ccccc1)CCCC3
2010,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN1CCCCC1
2011,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cc(N)c4ccccc4n3)CC1)C2
2012,COc1cccc(CN(C)Cc2ccc(-c3cc4cc(OC)c(OC)cc4oc3=O)cc2)c1
2013,CCCCN1CCC(CCC(=O)c2ccc3[nH]ccc3c2)CC1
2014,COc1ccc(C(F)(F)F)c[n+]1CCCCCOc1ccc2c(C)cc(=O)oc2c1.O=S(=O)([O-])C(F)(F)F
2015,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(NC(=O)CN3CCOCC3)cc2)cc1
2016,O=[N+]([O-])c1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1
2017,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CSC3
2018,Cl.Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2
2019,Brc1ccc(/C=C2/CNCC3=C2N=C2SC=C(c4ccc5ccccc5c4)N2C3c2ccc(Br)cc2)cc1
2020,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CCCC3Cl
2021,CN(CCCCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1
2022,CN(C)CCOC(=O)/C=C/c1ccc2oc(C(=O)Nc3ccccc3)cc(=O)c2c1
2023,CN(C)Cc1ccc(CSCCCCCCSCc2ccc(CN(C)C)o2)o1
2024,Cc1ccc2c(NCc3ccccc3)c3c(nc2c1)CCCC3
2025,C[C@@H]([C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@H]4[C@]5(C)COC(C(C)(C)F)=N[C@H]5CC[C@@]45C[C@@]35C(=O)C[C@]12C)N(C)C
2026,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O
2027,CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1
2028,COc1cc2c(cc1OC)SC(C(=O)CC1C=CC[N+](C)(Cc3ccccc3)CC1)C2
2029,COc1cc2cc(C(=O)CC3=CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-]
2030,Cc1ccc2c(Nc3ccccc3)c3c(nc2c1)CCCC3
2031,COc1ccc(-c2nc(NC3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)sc2-c2ccc(OC)cc2)cc1
2032,COc1cccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)c1
2033,O=C1/C(=C/C2CCN(Cc3ccccc3)CC2)Cc2cc3c(cc21)OCO3
2034,COc1ccc2[nH]c3c(C)[n+](C)ccc3c2c1
2035,CC1=C(C(=O)OC2CCC2)C(c2ccccc2F)c2c(nc3c(c2N)CC(C)(C)CC3)N1
2036,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)C2N3C)cc1
2037,O=C(Nc1cc(Cl)nc(Cl)c1)OCCCCCCNCc1ccccc1
2038,COc1c2occc2cc2ccc(=O)oc12
2039,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCC(C)[C@@H]2C3C)cc1
2040,COc1ccc(C(F)(F)F)c[n+]1CCCCOc1ccc2c(C)cc(=O)oc2c1.O=S(=O)([O-])C(F)(F)F
